MAL_ID,Name,Score,Genres,English name,Japanese name,Episodes,Aired,Premiered,Producers,Licensors,Studios,Source,Duration,Rating,Ranked,Popularity,Members,Favorites,Watching
28621,Subete ga F ni Naru,7.27,"Sci-Fi, Mystery, Psychological",The Perfect Insider,すべてがFになる THE PERFECT INSIDER,11,"Oct 9, 2015 to Dec 18, 2015",Fall 2015,"Aniplex, Dentsu, Fuji TV, Kyoraku Industrial Holdings, Kansai Telecasting",Sentai Filmworks,A-1 Pictures,Novel,23 min. per ep.,R - 17+ (violence & profanity),2463.0,1070,138962,637,7929
28623,Koutetsujou no Kabaneri,7.26,"Action, Horror, Supernatural, Drama, Fantasy",Kabaneri of the Iron Fortress,甲鉄城のカバネリ,12,"Apr 8, 2016 to Jul 1, 2016",Spring 2016,"Aniplex, Dentsu, Fuji TV, Kyoraku Industrial Holdings, Kansai Telecasting","Funimation, Crunchyroll",Wit Studio,Original,22 min. per ep.,R - 17+ (violence & profanity),2532.0,181,592987,2768,43587
28669,Go! Princess Precure,7.7,"Action, Slice of Life, Comedy, Magic, Fantasy, School, Shoujo",Unknown,Go! プリンセスプリキュア,50,"Feb 1, 2015 to Jan 31, 2016",Winter 2015,Unknown,Unknown,Toei Animation,Original,24 min. per ep.,G - All Ages,1032.0,4479,12545,264,1391
28677,Yamada-kun to 7-nin no Majo (TV),7.65,"Harem, Mystery, Comedy, Supernatural, Romance, School, Shounen",Yamada-kun and the Seven Witches,山田くんと7人の魔女,12,"Apr 12, 2015 to Jun 28, 2015",Spring 2015,"Dentsu, Frontier Works, Kodansha, Rakuonsha, Ultra Super Pictures, Memory-Tech, Daiichikosho, Lawson HMV Entertainment, Amuse, Animatic, A-Sketch","Funimation, Crunchyroll",LIDENFILMS,Manga,24 min. per ep.,PG-13 - Teens 13 or older,1164.0,199,564446,3535,24708
28701,Fate/stay night: Unlimited Blade Works 2nd Season,8.33,"Action, Fantasy, Magic, Supernatural",Fate/stay night [Unlimited Blade Works] Season 2,Fate/stay night [Unlimited Blade Works] 2nd シーズン,13,"Apr 5, 2015 to Jun 28, 2015",Spring 2015,"Aniplex, Notes",Aniplex of America,ufotable,Visual novel,23 min. per ep.,R - 17+ (violence & profanity),201.0,175,605173,7133,17042
28735,Shouwa Genroku Rakugo Shinjuu,8.6,"Drama, Historical, Josei",Showa Genroku Rakugo Shinju,昭和元禄落語心中,13,"Jan 9, 2016 to Apr 2, 2016",Winter 2016,"Starchild Records, Mainichi Broadcasting System, Kodansha, DAX Production",Unknown,Studio Deen,Manga,26 min. per ep.,PG-13 - Teens 13 or older,68.0,653,223244,4906,16591
28791,Gunslinger Stratos The Animation,6.09,"Action, Sci-Fi",Gunslinger Stratos:The Animation,ガンスリンガー ストラトス -THE ANIMATION-,12,"Apr 4, 2015 to Jun 20, 2015",Spring 2015,"Aniplex, Square Enix, Nitroplus, ASCII Media Works, Tokyo MX, BS11",Aniplex of America,A-1 Pictures,Game,23 min. per ep.,PG-13 - Teens 13 or older,7871.0,1885,65623,43,4698
28817,Mikagura Gakuen Kumikyoku (TV),6.71,"Action, Comedy, School, Shoujo Ai",Mikagura School Suite,ミカグラ学園組曲,12,"Apr 7, 2015 to Jun 23, 2015",Spring 2015,"Media Factory, Movic, AT-X, Showgate",Funimation,Doga Kobo,Light novel,24 min. per ep.,PG-13 - Teens 13 or older,4863.0,1712,77237,173,5155
28819,Okusama ga Seitokaichou!,6.66,"Comedy, Ecchi, Romance, School, Shounen",My Wife is the Student Council President!,おくさまが生徒会長！,12,"Jul 2, 2015 to Sep 17, 2015",Summer 2015,"DAX Production, Dream Creation, Studio CHANT",Media Blasters,Seven,Manga,8 min. per ep.,R+ - Mild Nudity,5087.0,676,216982,344,10758
28825,Himouto! Umaru-chan,7.17,"Comedy, School, Seinen, Slice of Life",Himouto! Umaru-chan,干物妹！うまるちゃん,12,"Jul 9, 2015 to Sep 24, 2015",Summer 2015,"AT-X, TOHO animation, Good Smile Company, Shueisha, BS11, Jinnan Studio, RAY",Sentai Filmworks,Doga Kobo,Manga,24 min. per ep.,PG-13 - Teens 13 or older,2912.0,241,494283,4047,27712
28833,Chain Chronicle: Haecceitas no Hikari,6.66,"Action, Adventure, Fantasy, Magic",Chain Chronicle:The Light of Haecceitas,チェインクロニクル～ヘクセイタスの閃〈ひかり〉～,12,"Jan 8, 2017 to Mar 26, 2017",Winter 2017,"Bandai Visual, Sotsu, Sega, flying DOG, Slow Curve, Showgate, Sound Team Don Juan, Hakuhodo DY Music & Pictures, Sammy, Pazzy Entertainment, Akatsuki",Funimation,"Telecom Animation Film, Graphinica",Game,24 min. per ep.,PG-13 - Teens 13 or older,5090.0,1506,91597,159,9112
28883,Hidan no Aria AA,6.25,"Action, School, Shoujo Ai",Aria the Scarlet Ammo AA,緋弾のアリアAA（ダブルエー）,12,"Oct 6, 2015 to Dec 22, 2015",Fall 2015,"flying DOG, Fujishouji",Funimation,Doga Kobo,Manga,23 min. per ep.,PG-13 - Teens 13 or older,7108.0,1646,81092,79,4302
28891,Haikyuu!! Second Season,8.73,"Comedy, Sports, Drama, School, Shounen",Haikyu!! 2nd Season,ハイキュー!! セカンドシーズン,25,"Oct 4, 2015 to Mar 27, 2016",Fall 2015,"TOHO animation, Shueisha",Sentai Filmworks,Production I.G,Manga,24 min. per ep.,PG-13 - Teens 13 or older,38.0,94,874150,13879,45223
28907,"Gate: Jieitai Kanochi nite, Kaku Tatakaeri",7.74,"Action, Adventure, Fantasy, Military",GATE,GATE（ゲート）自衛隊　彼の地にて、斯く戦えり,12,"Jul 4, 2015 to Sep 19, 2015",Summer 2015,"Genco, Magic Capsule, Warner Bros. Japan, KlockWorx, Showgate, Bandai Namco Games",Sentai Filmworks,A-1 Pictures,Light novel,23 min. per ep.,R - 17+ (violence & profanity),933.0,177,601037,5306,27933
28927,Owari no Seraph: Nagoya Kessen-hen,7.64,"Action, Military, Supernatural, Drama, Vampire, Shounen",Seraph of the End:Battle in Nagoya,終わりのセラフ　名古屋決戦編,12,"Oct 10, 2015 to Dec 26, 2015",Fall 2015,"NBCUniversal Entertainment Japan, Shueisha",Funimation,Wit Studio,Manga,23 min. per ep.,R - 17+ (violence & profanity),1180.0,218,537525,2596,19278
28977,Gintama°,9.1,"Action, Comedy, Historical, Parody, Samurai, Sci-Fi, Shounen",Gintama Season 4,銀魂°,51,"Apr 8, 2015 to Mar 30, 2016",Spring 2015,"TV Tokyo, Aniplex, Dentsu","Funimation, Crunchyroll",Bandai Namco Pictures,Manga,24 min. per ep.,PG-13 - Teens 13 or older,5.0,329,404121,11868,48011
28979,To LOVE-Ru Darkness 2nd,7.51,"Comedy, Ecchi, Harem, Romance, School, Sci-Fi, Shounen",To LOVE Ru Darkness 2,To LOVEる -とらぶる- ダークネス2nd,12,"Jul 7, 2015 to Oct 29, 2015",Summer 2015,"TBS, Magic Capsule, Warner Bros. Japan, NBCUniversal Entertainment Japan, Shueisha",Sentai Filmworks,Xebec,Manga,23 min. per ep.,R+ - Mild Nudity,1546.0,770,193047,898,8495
28999,Charlotte,7.77,"Drama, School, Super Power",Charlotte,Charlotte（シャーロット）,13,"Jul 5, 2015 to Sep 27, 2015",Summer 2015,"Aniplex, Mainichi Broadcasting System, Movic, Visual Art's, ASCII Media Works, Tokyo MX, BS11",Aniplex of America,P.A. Works,Original,24 min. per ep.,PG-13 - Teens 13 or older,877.0,64,1057447,17800,41882
29067,Danna ga Nani wo Itteiru ka Wakaranai Ken 2 Sure-me,7.39,"Comedy, Romance, Seinen, Slice of Life",I Can't Understand What My Husband Is Saying:2nd Thread,旦那が何を言っているかわからない件2スレ目,13,"Apr 3, 2015 to Jun 26, 2015",Spring 2015,"DAX Production, Dream Creation",Unknown,Seven,4-koma manga,3 min. per ep.,PG-13 - Teens 13 or older,1923.0,939,157773,172,5020
29095,Grisaia no Rakuen,7.86,"Drama, Harem, Psychological, Romance",The Eden of Grisaia,グリザイアの楽園,10,"Apr 19, 2015 to Jun 21, 2015",Spring 2015,"Frontier Works, AT-X, Bushiroad, NBCUniversal Entertainment Japan, i0+",Sentai Filmworks,8bit,Visual novel,24 min. per ep.,R+ - Mild Nudity,723.0,453,310138,1956,13064
29163,Sore ga Seiyuu!,7.05,"Slice of Life, Comedy",Seiyu's Life!,それが声優！,13,"Jul 7, 2015 to Sep 29, 2015",Summer 2015,Evil Line Records,Funimation,Gonzo,Web manga,23 min. per ep.,PG-13 - Teens 13 or older,3441.0,2414,44241,64,2747
29325,Koukaku Kidoutai Arise: Alternative Architecture,7.26,"Sci-Fi, Police, Psychological, Mecha",Ghost in the Shell:Arise - Alternative Architecture,攻殻機動隊 ARISE ALTERNATIVE ARCHITECTURE,10,"Apr 5, 2015 to Jun 14, 2015",Spring 2015,TOHO animation,Funimation,Production I.G,Manga,24 min. per ep.,R - 17+ (violence & profanity),2532.0,2650,36984,48,1940
29589,Denpa Kyoushi (TV),6.9,"Comedy, Romance, School, Shounen",Ultimate Otaku Teacher,電波教師,24,"Apr 4, 2015 to Sep 26, 2015",Spring 2015,"Yomiuri Telecasting, Shogakukan",Funimation,A-1 Pictures,Manga,23 min. per ep.,PG-13 - Teens 13 or older,4013.0,1150,129007,293,11488
29758,Taboo Tattoo,5.79,"Action, Mystery, Comedy, Super Power, Supernatural, Martial Arts, Seinen",Taboo Tattoo,タブー・タトゥー,12,"Jul 5, 2016 to Sep 20, 2016",Summer 2016,"TV Tokyo, Sotsu, AT-X, Magic Capsule, KlockWorx, DIVE II Entertainment, Avex Pictures, BS Japan","Funimation, Crunchyroll",J.C.Staff,Manga,24 min. per ep.,R - 17+ (violence & profanity),8860.0,679,215902,193,19168
29785,Jitsu wa Watashi wa,6.91,"Comedy, Supernatural, Romance, Vampire, Fantasy, School, Shounen","Actually, I am...",実は私は,13,"Jul 7, 2015 to Sep 29, 2015",Summer 2015,"TV Tokyo, Sotsu, MediaNet, Pony Canyon, AT-X, DAX Production, Asmik Ace, Akita Shoten, TMS Music",Discotek Media,"TMS Entertainment, 3xCube",Manga,23 min. per ep.,PG-13 - Teens 13 or older,4004.0,761,196274,422,12230
29786,Shimoneta to Iu Gainen ga Sonzai Shinai Taikutsu na Sekai,7.33,"Comedy, Ecchi, School",SHIMONETA:A Boring World Where the Concept of Dirty Jokes Doesn't Exist,下ネタという概念が存在しない退屈な世界,12,"Jul 4, 2015 to Sep 19, 2015",Summer 2015,"Frontier Works, Shogakukan-Shueisha Productions, Genco, Starchild Records, AT-X, KlockWorx",Funimation,J.C.Staff,Light novel,23 min. per ep.,R+ - Mild Nudity,2216.0,201,557478,3142,32748
29787,Gochuumon wa Usagi Desu ka??,7.82,"Slice of Life, Comedy",Is the Order a Rabbit??,ご注文はうさぎですか??,12,"Oct 10, 2015 to Dec 26, 2015",Fall 2015,"Frontier Works, AT-X, Magic Capsule, Bushiroad, Showgate, Houbunsha, NBCUniversal Entertainment Japan, i0+, Hakuhodo DY Music & Pictures, RAY",Sentai Filmworks,"Kinema Citrus, White Fox",4-koma manga,23 min. per ep.,PG-13 - Teens 13 or older,790.0,1401,100082,794,5451
29803,Overlord,7.96,"Action, Adventure, Fantasy, Game, Magic, Supernatural",Overlord,オーバーロード,13,"Jul 7, 2015 to Sep 29, 2015",Summer 2015,"AT-X, Grooove, Hakuhodo DY Music & Pictures, Kadokawa",Funimation,Madhouse,Light novel,24 min. per ep.,R - 17+ (violence & profanity),585.0,66,1039944,18324,47550
29854,Ushio to Tora (TV),7.6,"Action, Adventure, Comedy, Demons, Shounen, Supernatural",Ushio and Tora,うしおととら,26,"Jul 3, 2015 to Dec 25, 2015",Summer 2015,"Sotsu, Showgate, Tokuma Japan Communications, Daiichi Shokai",Sentai Filmworks,"MAPPA, Studio VOLN",Manga,24 min. per ep.,PG-13 - Teens 13 or older,1269.0,831,180420,696,17131
29974,"Diabolik Lovers More,Blood",5.66,"Harem, School, Shoujo, Vampire","Diabolik Lovers II:More,Blood","DIABOLIK LOVERS MORE,BLOOD",12,"Sep 24, 2015 to Dec 10, 2015",Fall 2015,Frontier Works,Sentai Filmworks,Zexcs,Visual novel,12 min. per ep.,R - 17+ (violence & profanity),9271.0,1366,103705,555,5121
29976,Dance with Devils,6.36,"Harem, Demons, Supernatural, Romance, Vampire, Shoujo",Dance with Devils,ダンス・ウィズ・デビルス,12,"Oct 7, 2015 to Dec 23, 2015",Fall 2015,"Avex Entertainment, Nihon Ad Systems, Movic, KlockWorx, DIVE II Entertainment",Funimation,Brain's Base,Original,23 min. per ep.,R - 17+ (violence & profanity),6602.0,1489,93065,529,5649
30015,ReLIFE,8.03,"Slice of Life, Romance, School",ReLIFE,ReLIFE,13,"Jul 2, 2016 to Sep 24, 2016",Summer 2016,"Aniplex, Half H.P Studio, comico, Hakuhodo DY Media Partners, Lawson, C & I entertainment, TMS Music","Funimation, Crunchyroll",TMS Entertainment,Web manga,23 min. per ep.,PG-13 - Teens 13 or older,498.0,126,717580,7566,32848
30016,Nanbaka,7.34,"Action, Comedy, Drama",Nanbaka,ナンバカ,13,"Oct 5, 2016 to Dec 28, 2016",Fall 2016,"Nihon Ad Systems, DAX Production, Sony Music Communications, comico, Tokuma Japan Communications, Nelke Planning",Funimation,Satelight,Web manga,23 min. per ep.,PG-13 - Teens 13 or older,2167.0,620,233884,1678,20690
30091,Chaos Dragon: Sekiryuu Seneki,5.66,"Action, Fantasy, Supernatural",Chaos Dragon,ケイオスドラゴン 赤竜戦役,12,"Jul 2, 2015 to Sep 17, 2015",Summer 2015,"Sotsu, TOHO animation",Funimation,"SILVER LINK., Connect",Game,24 min. per ep.,R - 17+ (violence & profanity),9259.0,1439,96810,123,7150
30123,Akagami no Shirayuki-hime,7.79,"Fantasy, Romance, Drama, Shoujo",Snow White with the Red Hair,赤髪の白雪姫,12,"Jul 7, 2015 to Sep 22, 2015",Summer 2015,"Hakusensha, Warner Bros. Japan, KlockWorx, Showgate",Funimation,Bones,Manga,24 min. per ep.,PG-13 - Teens 13 or older,837.0,284,459085,5657,26374
30127,Danchigai,6.54,"Comedy, Slice of Life",Danchigai,だんちがい,12,"Jul 10, 2015 to Sep 25, 2015",Summer 2015,"DAX Production, Dream Creation",Unknown,Creators in Pack,4-koma manga,3 min. per ep.,PG-13 - Teens 13 or older,5661.0,1532,89570,118,4275
30187,Sakurako-san no Ashimoto ni wa Shitai ga Umatteiru,7.43,"Drama, Mystery, Thriller",Beautiful Bones -Sakurako's Investigation-,櫻子さんの足下には死体が埋まっている,12,"Oct 8, 2015 to Dec 24, 2015",Fall 2015,"Lantis, DAX Production",Sentai Filmworks,TROYCA,Novel,23 min. per ep.,R - 17+ (violence & profanity),1805.0,858,174026,796,11860
30205,Aoharu x Kikanjuu,7.18,"Action, Comedy, Sports, Shounen",Aoharu x Machinegun,青春×機関銃,12,"Jul 3, 2015 to Sep 18, 2015",Summer 2015,"TBS, DAX Production, chara-ani.com, Sony Music Communications, King Records, NichiNare",Sentai Filmworks,Brain's Base,Manga,24 min. per ep.,PG-13 - Teens 13 or older,2833.0,806,184467,1286,10539
30230,Diamond no Ace: Second Season,8.32,"Comedy, Sports, School, Shounen",Ace of Diamond:Second Season,ダイヤのA[エース]～Second Season～,51,"Apr 6, 2015 to Mar 28, 2016",Spring 2015,"TV Tokyo, Sotsu",Unknown,"Production I.G, Madhouse",Manga,24 min. per ep.,PG-13 - Teens 13 or older,211.0,1386,101140,935,9211
30240,Prison School,7.71,"Comedy, Ecchi, Romance, School, Seinen",Prison School,監獄学園〈プリズンスクール〉,12,"Jul 11, 2015 to Sep 26, 2015",Summer 2015,"Genco, Kodansha, Movic, Warner Bros. Japan, KlockWorx, Showgate",Funimation,J.C.Staff,Manga,24 min. per ep.,R+ - Mild Nudity,989.0,136,696018,5544,30112
30276,One Punch Man,8.57,"Action, Sci-Fi, Comedy, Parody, Super Power, Supernatural",One Punch Man,ワンパンマン,12,"Oct 5, 2015 to Dec 21, 2015",Fall 2015,"TV Tokyo, Bandai Visual, Lantis, Asatsu DK, Banpresto, Good Smile Company, Shueisha, JR East Marketing & Communications",VIZ Media,Madhouse,Web manga,24 min. per ep.,R - 17+ (violence & profanity),81.0,5,2123866,54435,96568
30279,Yuru Yuri San☆Hai!,7.95,"Comedy, School, Shoujo Ai, Slice of Life",Unknown,ゆるゆり さん☆ハイ！,12,"Oct 6, 2015 to Dec 22, 2015",Fall 2015,"Sotsu, Pony Canyon",Unknown,TYO Animations,Manga,23 min. per ep.,PG-13 - Teens 13 or older,599.0,1405,98734,670,4376
30296,Rakudai Kishi no Cavalry,7.53,"Action, Romance, Ecchi, Fantasy, School",Chivalry of a Failed Knight,落第騎士の英雄譚《キャバルリィ》,12,"Oct 3, 2015 to Dec 19, 2015",Fall 2015,"Frontier Works, Media Factory, AT-X, flying DOG, Hakuhodo DY Music & Pictures, Animatic, SB Creative",Sentai Filmworks,"SILVER LINK., Nexus",Light novel,23 min. per ep.,R - 17+ (violence & profanity),1467.0,158,644218,7169,28554
30307,Monster Musume no Iru Nichijou,7.08,"Harem, Comedy, Romance, Ecchi, Fantasy, Seinen",Monster Musume:Everyday Life with Monster Girls,モンスター娘のいる日常,12,"Jul 8, 2015 to Sep 23, 2015",Summer 2015,"Genco, Studio Hibari, TOHO animation",Sentai Filmworks,Lerche,Manga,23 min. per ep.,R+ - Mild Nudity,3318.0,214,539332,3492,27277
30344,The iDOLM@STER Cinderella Girls 2nd Season,7.35,"Comedy, Drama, Music",THE IDOLM@STER CINDERELLA GIRLS 2nd SEASON,アイドルマスター シンデレラガールズ 2ndシーズン,12,"Jul 18, 2015 to Oct 17, 2015",Summer 2015,"Aniplex, Half H.P Studio, Nippon Columbia, Bandai Namco Games, Anime Consortium Japan",Unknown,A-1 Pictures,Game,24 min. per ep.,PG-13 - Teens 13 or older,2109.0,2945,30697,158,1562
30355,Wakaba*Girl,6.9,"Comedy, School, Slice of Life",Wakaba Girl,わかば＊ガール,13,"Jul 3, 2015 to Sep 25, 2015",Summer 2015,"Showgate, NBCUniversal Entertainment Japan",Sentai Filmworks,Nexus,4-koma manga,7 min. per ep.,PG-13 - Teens 13 or older,4048.0,2651,36887,64,1972
30363,Shinmai Maou no Testament Burst,6.91,"Action, Ecchi, Fantasy, Romance, Harem, Demons",The Testament of Sister New Devil:Burst,新妹魔王の契約者 BURST,10,"Oct 10, 2015 to Dec 12, 2015",Fall 2015,"Kadokawa Shoten, Nippon Columbia","Funimation, Crunchyroll",Production IMS,Light novel,23 min. per ep.,R+ - Mild Nudity,3973.0,513,277156,522,12963
30375,Starmyu,6.93,"Music, School, Slice of Life",Starmyu,高校星歌劇［スタミュ］,12,"Oct 6, 2015 to Dec 22, 2015",Fall 2015,NBCUniversal Entertainment Japan,Funimation,C-Station,Original,24 min. per ep.,PG-13 - Teens 13 or older,3889.0,2594,38719,270,2512
30383,Classroom☆Crisis,7.04,"Drama, Romance, School, Sci-Fi",Classroom☆Crisis,クラスルーム☆クライシス,13,"Jul 4, 2015 to Sep 26, 2015",Summer 2015,"Aniplex, Mainichi Broadcasting System",Aniplex of America,Lay-duce,Original,24 min. per ep.,PG-13 - Teens 13 or older,3481.0,1383,101165,170,6611
30385,Valkyrie Drive: Mermaid,6.12,"Action, Ecchi, Fantasy, Shoujo Ai",Valkyrie Drive:Mermaid,ヴァルキリードライヴ　マーメイド,12,"Oct 10, 2015 to Dec 26, 2015",Fall 2015,Genco,Funimation,Arms,Original,24 min. per ep.,R+ - Mild Nudity,7713.0,1356,104160,374,7760
30437,Wakako-zake,6.64,"Seinen, Slice of Life",Wakakozake,ワカコ酒,12,"Jul 5, 2015 to Sep 20, 2015",Summer 2015,Unknown,Unknown,Office DCI,Manga,2 min. per ep.,PG-13 - Teens 13 or older,5212.0,2820,33025,104,1479
30484,Steins;Gate 0,8.51,"Sci-Fi, Thriller",Steins;Gate 0,シュタインズ・ゲート ゼロ,23,"Apr 12, 2018 to Sep 27, 2018",Spring 2018,"Frontier Works, Media Factory, Kadokawa Shoten, Movic",Funimation,White Fox,Visual novel,23 min. per ep.,PG-13 - Teens 13 or older,103.0,185,590847,8947,60432
30485,ChäoS;Child,6.39,"Sci-Fi, Mystery, Psychological, Supernatural",ChäoS;Child,CHAOS;CHILD,12,"Jan 11, 2017 to Mar 29, 2017",Winter 2017,"Kadokawa Shoten, AT-X, MAGES., Glovision, 5pb.","Funimation, Crunchyroll",SILVER LINK.,Visual novel,23 min. per ep.,R - 17+ (violence & profanity),6452.0,1312,108167,203,7088
30503,Noragami Aragoto,8.22,"Action, Adventure, Comedy, Supernatural, Shounen",Noragami Aragoto,ノラガミ ARAGOTO,13,"Oct 3, 2015 to Dec 26, 2015",Fall 2015,"Dentsu, Shochiku, Kodansha, Ai Addiction, Avex Pictures, A-Sketch",Funimation,Bones,Manga,24 min. per ep.,PG-13 - Teens 13 or older,292.0,65,1039422,11026,41249
30524,Kagewani,6.42,"Horror, Mystery, Supernatural, Thriller",Kagewani,影鰐-KAGEWANI-,13,"Oct 2, 2015 to Dec 25, 2015",Fall 2015,Directions,Unknown,Tomovies,Original,7 min. per ep.,R - 17+ (violence & profanity),6337.0,3068,28332,37,1585
30544,Gakusen Toshi Asterisk,6.9,"Action, Comedy, Ecchi, Fantasy, Harem, Romance, School, Sci-Fi, Supernatural",The Asterisk War,学戦都市アスタリスク,12,"Oct 3, 2015 to Dec 19, 2015",Fall 2015,"Aniplex, Animax, Movic, DAX Production, flying DOG, Bandai Namco Entertainment, Asahi Broadcasting",Aniplex of America,A-1 Pictures,Light novel,23 min. per ep.,PG-13 - Teens 13 or older,4017.0,250,480569,1980,22061
30652,Long Riders!,6.64,"Slice of Life, Comedy, Sports, Shounen",Long Riders!,ろんぐらいだぁす！,12,"Oct 8, 2016 to Feb 5, 2017",Fall 2016,"Lantis, DAX Production, NBCUniversal Entertainment Japan, Hakuhodo DY Music & Pictures, Ichijinsha, Bandai Channel",Sentai Filmworks,Actas,Manga,23 min. per ep.,PG-13 - Teens 13 or older,5185.0,3422,22789,45,1768
30654,Ansatsu Kyoushitsu 2nd Season,8.54,"Action, Comedy, School, Shounen",Assassination Classroom Second Season,暗殺教室　第２期,25,"Jan 8, 2016 to Jul 1, 2016",Winter 2016,"Dentsu, Studio Hibari, Fuji TV, DAX Production, Avex Pictures, Shueisha, Kansai Telecasting",Funimation,Lerche,Manga,23 min. per ep.,PG-13 - Teens 13 or older,86.0,86,899476,14144,48245
30694,Dragon Ball Super,7.42,"Action, Adventure, Comedy, Super Power, Martial Arts, Fantasy, Shounen",Dragon Ball Super,ドラゴンボール超（スーパー）,131,"Jul 5, 2015 to Mar 25, 2018",Summer 2015,"Yomiko Advertising, Fuji TV",Funimation,Toei Animation,Manga,23 min. per ep.,PG-13 - Teens 13 or older,1818.0,212,536891,8471,99165
30721,Hacka Doll The Animation,6.41,"Comedy, Sci-Fi",Hackadoll The Animation,ハッカドール THE・あにめーしょん,13,"Oct 2, 2015 to Dec 25, 2015",Fall 2015,"Nihon Ad Systems, AT-X, KlockWorx, Trigger, DIVE II Entertainment, Good Smile Company, Avex Pictures, DeNA, Ichijinsha",Unknown,Creators in Pack,Other,7 min. per ep.,PG-13 - Teens 13 or older,6361.0,2543,39885,50,2515
